,dateFrom,dateTo,flightFrom,flightTo,price,airline,flightDur,stayLen,searchAdv
4510,2018-07-06,2018-08-04,WAW,ICN,2610,Turkish Airlines,21,29,263
4511,2018-07-06,2018-08-04,WAW,ICN,2610,Turkish Airlines,14,29,263
4512,2018-07-07,2018-08-05,WAW,ICN,2716,Turkish Airlines,16,29,264
4513,2018-07-07,2018-08-05,WAW,ICN,3042,LOT,9,29,264
4514,2018-07-07,2018-08-05,WAW,ICN,3389,Korean Air,12,29,264
4515,2018-07-07,2018-08-05,WAW,ICN,2716,Turkish Airlines,21,29,264
4516,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,14,29,264
4517,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,15,29,264
4518,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,14,29,264
4519,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,17,29,264
4520,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,15,29,264
4521,2018-07-07,2018-08-05,WAW,ICN,2728,Air China,14,29,264
4522,2018-07-08,2018-08-06,WAW,ICN,2825,Turkish Airlines,14,29,265
4523,2018-07-08,2018-08-06,WAW,ICN,3098,Air France,17,29,265
4524,2018-07-08,2018-08-06,WAW,ICN,3209,Emirates,18,29,265
4525,2018-07-08,2018-08-06,WAW,ICN,3169,Turkish Airlines,16,29,265
4526,2018-07-08,2018-08-06,WAW,ICN,3302,Air France,17,29,265
4527,2018-07-08,2018-08-06,WAW,ICN,3735,KLM,25,29,265
4528,2018-07-08,2018-08-06,WAW,ICN,3789,Finnair,29,29,265
4529,2018-07-08,2018-08-06,WAW,ICN,4159,Czech Airlines,33,29,265
4530,2018-07-08,2018-08-06,WAW,ICN,4267,KLM,14,29,265
4531,2018-07-08,2018-08-06,WAW,ICN,9932,China Southern,21,29,265
4532,2018-07-09,2018-08-07,WAW,ICN,2254,Turkish Airlines,19,29,266
4533,2018-07-09,2018-08-07,WAW,ICN,2907,Finnair,12,29,266
4534,2018-07-09,2018-08-07,WAW,ICN,3045,LOT,9,29,266
4535,2018-07-09,2018-08-07,WAW,ICN,2534,Alitalia,39,29,266
4536,2018-07-09,2018-08-07,WAW,ICN,2539,Alitalia,39,29,266
4537,2018-07-09,2018-08-07,WAW,ICN,2539,Alitalia,39,29,266
4538,2018-07-09,2018-08-07,WAW,ICN,2544,Alitalia,39,29,266
4539,2018-07-09,2018-08-07,WAW,ICN,2671,Air China,14,29,266
4540,2018-07-09,2018-08-07,WAW,ICN,2676,Air China,14,29,266
4541,2018-07-09,2018-08-07,WAW,ICN,2680,Air China,14,29,266
4542,2018-07-10,2018-08-08,WAW,ICN,2589,Turkish Airlines,21,29,267
4543,2018-07-10,2018-08-08,WAW,ICN,3162,Lufthansa,13,29,267
4544,2018-07-10,2018-08-08,WAW,ICN,3414,Finnair,12,29,267
4545,2018-07-10,2018-08-08,WAW,ICN,2909,Emirates,18,29,267
4546,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,12,29,267
4547,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,12,29,267
4548,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,14,29,267
4549,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,14,29,267
4550,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,29,29,267
4551,2018-07-10,2018-08-08,WAW,ICN,2914,Finnair,29,29,267
4552,2018-07-11,2018-08-09,WAW,ICN,2270,Turkish Airlines,19,29,268
4553,2018-07-11,2018-08-09,WAW,ICN,2774,Finnair,12,29,268
4554,2018-07-11,2018-08-09,WAW,ICN,2967,LOT,9,29,268
4555,2018-07-11,2018-08-09,WAW,ICN,2589,Turkish Airlines,19,29,268
4556,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,14,29,268
4557,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,14,29,268
4558,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,17,29,268
4559,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,14,29,268
4560,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,19,29,268
4561,2018-07-11,2018-08-09,WAW,ICN,2728,Air China,17,29,268
4562,2018-07-12,2018-08-10,WAW,ICN,2674,Turkish Airlines,14,29,269
4563,2018-07-12,2018-08-10,WAW,ICN,2892,LOT,9,29,269
4564,2018-07-12,2018-08-10,WAW,ICN,2674,Turkish Airlines,14,29,269
4565,2018-07-12,2018-08-10,WAW,ICN,2674,Turkish Airlines,19,29,269
4566,2018-07-12,2018-08-10,WAW,ICN,2674,Turkish Airlines,19,29,269
4567,2018-07-12,2018-08-10,WAW,ICN,2950,Air France,17,29,269
4568,2018-07-12,2018-08-10,WAW,ICN,2992,Turkish Airlines,16,29,269
4569,2018-07-12,2018-08-10,WAW,ICN,2992,Turkish Airlines,16,29,269
4570,2018-07-12,2018-08-10,WAW,ICN,2992,Turkish Airlines,21,29,269
4571,2018-07-12,2018-08-10,WAW,ICN,2992,Turkish Airlines,21,29,269
4572,2018-07-13,2018-08-11,WAW,ICN,2197,Turkish Airlines,14,29,270
4573,2018-07-13,2018-08-11,WAW,ICN,2963,Aeroflot,15,29,270
4574,2018-07-13,2018-08-11,WAW,ICN,2974,LOT,9,29,270
4575,2018-07-13,2018-08-11,WAW,ICN,2197,Turkish Airlines,14,29,270
4576,2018-07-13,2018-08-11,WAW,ICN,2197,Turkish Airlines,19,29,270
4577,2018-07-13,2018-08-11,WAW,ICN,2197,Turkish Airlines,19,29,270
4578,2018-07-13,2018-08-11,WAW,ICN,2508,Turkish Airlines,16,29,270
4579,2018-07-13,2018-08-11,WAW,ICN,2508,Turkish Airlines,16,29,270
4580,2018-07-13,2018-08-11,WAW,ICN,2508,Turkish Airlines,14,29,270
4581,2018-07-13,2018-08-11,WAW,ICN,2508,Turkish Airlines,21,29,270
4582,2018-07-14,2018-08-12,WAW,ICN,2665,Turkish Airlines,16,29,271
4583,2018-07-14,2018-08-12,WAW,ICN,2967,LOT,9,29,271
4584,2018-07-14,2018-08-12,WAW,ICN,2665,Turkish Airlines,21,29,271
4585,2018-07-14,2018-08-12,WAW,ICN,2679,Alitalia,39,29,271
4586,2018-07-14,2018-08-12,WAW,ICN,2684,Alitalia,39,29,271
4587,2018-07-14,2018-08-12,WAW,ICN,2707,Air China,14,29,271
4588,2018-07-14,2018-08-12,WAW,ICN,2707,Air China,17,29,271
4589,2018-07-14,2018-08-12,WAW,ICN,2728,Air China,15,29,271
4590,2018-07-14,2018-08-12,WAW,ICN,2728,Air China,14,29,271
4591,2018-07-15,2018-08-13,WAW,ICN,2502,Turkish Airlines,14,29,272
4592,2018-07-15,2018-08-13,WAW,ICN,3311,Finnair,12,29,272
4593,2018-07-15,2018-08-13,WAW,ICN,2502,Turkish Airlines,14,29,272
4594,2018-07-15,2018-08-13,WAW,ICN,2502,Turkish Airlines,19,29,272
4595,2018-07-15,2018-08-13,WAW,ICN,2502,Turkish Airlines,19,29,272
4596,2018-07-15,2018-08-13,WAW,ICN,2573,Alitalia,39,29,272
4597,2018-07-15,2018-08-13,WAW,ICN,2578,Alitalia,39,29,272
4598,2018-07-15,2018-08-13,WAW,ICN,2578,Alitalia,39,29,272
4599,2018-07-15,2018-08-13,WAW,ICN,2583,Alitalia,39,29,272
4600,2018-08-01,2018-08-28,WAW,ICN,2270,Turkish Airlines,19,27,289
4601,2018-08-01,2018-08-28,WAW,ICN,2967,LOT,9,27,289
4602,2018-08-01,2018-08-28,WAW,ICN,3149,Lufthansa,13,27,289
4603,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,14,27,289
4604,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,14,27,289
4605,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,19,27,289
4606,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,19,27,289
4607,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,25,27,289
4608,2018-08-01,2018-08-28,WAW,ICN,2526,KLM,25,27,289
4609,2018-08-01,2018-08-28,WAW,ICN,2728,Air China,14,27,289
4610,2018-08-02,2018-08-29,WAW,ICN,2177,Turkish Airlines,14,27,290
4611,2018-08-02,2018-08-29,WAW,ICN,2839,Lufthansa,13,27,290
4612,2018-08-02,2018-08-29,WAW,ICN,2177,Turkish Airlines,19,27,290
4613,2018-08-02,2018-08-29,WAW,ICN,2482,Turkish Airlines,16,27,290
4614,2018-08-02,2018-08-29,WAW,ICN,2747,KLM,14,27,290
4615,2018-08-02,2018-08-29,WAW,ICN,2836,Lufthansa,16,27,290
4616,2018-08-02,2018-08-29,WAW,ICN,2836,Lufthansa,19,27,290
4617,2018-08-02,2018-08-29,WAW,ICN,2836,Lufthansa,19,27,290
4618,2018-08-02,2018-08-29,WAW,ICN,2836,Lufthansa,19,27,290
4619,2018-08-03,2018-08-30,WAW,ICN,2239,Turkish Airlines,14,27,291
4620,2018-08-03,2018-08-30,WAW,ICN,3192,LOT,9,27,291
4621,2018-08-03,2018-08-30,WAW,ICN,3547,Korean Air,14,27,291
4622,2018-08-03,2018-08-30,WAW,ICN,2239,Turkish Airlines,19,27,291
4623,2018-08-03,2018-08-30,WAW,ICN,2542,Turkish Airlines,16,27,291
4624,2018-08-03,2018-08-30,WAW,ICN,2542,Turkish Airlines,14,27,291
4625,2018-08-03,2018-08-30,WAW,ICN,2542,Turkish Airlines,21,27,291
4626,2018-08-03,2018-08-30,WAW,ICN,2542,Turkish Airlines,19,27,291
4627,2018-08-03,2018-08-30,WAW,ICN,2707,Air China,13,27,291
4628,2018-08-03,2018-08-30,WAW,ICN,2728,Air China,14,27,291
4629,2018-08-04,2018-08-31,WAW,ICN,2671,Air China,17,27,292
4630,2018-08-04,2018-08-31,WAW,ICN,3833,LOT,9,27,292
4631,2018-08-04,2018-08-31,WAW,ICN,2671,Air China,19,27,292
4632,2018-08-04,2018-08-31,WAW,ICN,2676,Air China,19,27,292
4633,2018-08-04,2018-08-31,WAW,ICN,2676,Air China,17,27,292
4634,2018-08-04,2018-08-31,WAW,ICN,2680,Air China,19,27,292
4635,2018-08-04,2018-08-31,WAW,ICN,2680,Air China,17,27,292
4636,2018-08-04,2018-08-31,WAW,ICN,2707,Air China,14,27,292
4637,2018-08-04,2018-08-31,WAW,ICN,2720,Air China,15,27,292
4638,2018-08-05,2018-09-01,WAW,ICN,2218,Turkish Airlines,14,27,293
4639,2018-08-05,2018-09-01,WAW,ICN,3045,Finnair,12,27,293
4640,2018-08-05,2018-09-01,WAW,ICN,2218,Turkish Airlines,14,27,293
4641,2018-08-05,2018-09-01,WAW,ICN,2218,Turkish Airlines,19,27,293
4642,2018-08-05,2018-09-01,WAW,ICN,2218,Turkish Airlines,19,27,293
4643,2018-08-05,2018-09-01,WAW,ICN,2529,Turkish Airlines,16,27,293
4644,2018-08-05,2018-09-01,WAW,ICN,2529,Turkish Airlines,16,27,293
4645,2018-08-05,2018-09-01,WAW,ICN,2529,Turkish Airlines,14,27,293
4646,2018-08-05,2018-09-01,WAW,ICN,2529,Turkish Airlines,21,27,293
4647,2018-08-06,2018-09-02,WAW,ICN,2292,Turkish Airlines,19,27,294
4648,2018-08-06,2018-09-02,WAW,ICN,3192,LOT,9,27,294
4649,2018-08-06,2018-09-02,WAW,ICN,3389,Korean Air,14,27,294
4650,2018-08-06,2018-09-02,WAW,ICN,2637,Turkish Airlines,19,27,294
4651,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,14,27,294
4652,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,14,27,294
4653,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,17,27,294
4654,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,14,27,294
4655,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,14,27,294
4656,2018-08-06,2018-09-02,WAW,ICN,2728,Air China,17,27,294
4657,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4658,2018-08-07,2018-09-03,WAW,ICN,3149,Lufthansa,13,27,295
4659,2018-08-07,2018-09-03,WAW,ICN,3914,Finnair,12,27,295
4660,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4661,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4662,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4663,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4664,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,36,27,295
4665,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,39,27,295
4666,2018-08-07,2018-09-03,WAW,ICN,2827,Air France,39,27,295
4667,2018-08-08,2018-09-04,WAW,ICN,2177,Turkish Airlines,19,27,296
4668,2018-08-08,2018-09-04,WAW,ICN,2874,LOT,9,27,296
4669,2018-08-08,2018-09-04,WAW,ICN,3045,Finnair,12,27,296
4670,2018-08-08,2018-09-04,WAW,ICN,2591,KLM,14,27,296
4671,2018-08-08,2018-09-04,WAW,ICN,2596,KLM,14,27,296
4672,2018-08-08,2018-09-04,WAW,ICN,2609,KLM,14,27,296
4673,2018-08-08,2018-09-04,WAW,ICN,2611,KLM,14,27,296
4674,2018-08-08,2018-09-04,WAW,ICN,2611,KLM,19,27,296
4675,2018-08-08,2018-09-04,WAW,ICN,2611,KLM,19,27,296
4676,2018-08-08,2018-09-04,WAW,ICN,2611,KLM,25,27,296
4677,2018-08-09,2018-09-05,WAW,ICN,2239,Turkish Airlines,14,27,297
4678,2018-08-09,2018-09-05,WAW,ICN,3140,Lufthansa,13,27,297
4679,2018-08-09,2018-09-05,WAW,ICN,2239,Turkish Airlines,19,27,297
4680,2018-08-09,2018-09-05,WAW,ICN,2542,Turkish Airlines,16,27,297
4681,2018-08-09,2018-09-05,WAW,ICN,2542,Turkish Airlines,14,27,297
4682,2018-08-09,2018-09-05,WAW,ICN,2542,Turkish Airlines,21,27,297
4683,2018-08-09,2018-09-05,WAW,ICN,2542,Turkish Airlines,19,27,297
4684,2018-08-09,2018-09-05,WAW,ICN,2765,Lufthansa,16,27,297
4685,2018-08-09,2018-09-05,WAW,ICN,2765,Lufthansa,16,27,297
4686,2018-08-10,2018-09-06,WAW,ICN,2177,Turkish Airlines,14,27,298
4687,2018-08-10,2018-09-06,WAW,ICN,2974,LOT,9,27,298
4688,2018-08-10,2018-09-06,WAW,ICN,2177,Turkish Airlines,19,27,298
4689,2018-08-10,2018-09-06,WAW,ICN,2482,Turkish Airlines,16,27,298
4690,2018-08-10,2018-09-06,WAW,ICN,2482,Turkish Airlines,14,27,298
4691,2018-08-10,2018-09-06,WAW,ICN,2482,Turkish Airlines,21,27,298
4692,2018-08-10,2018-09-06,WAW,ICN,2482,Turkish Airlines,19,27,298
4693,2018-08-10,2018-09-06,WAW,ICN,2653,Air China,13,27,298
4694,2018-08-10,2018-09-06,WAW,ICN,2653,Air China,14,27,298
4695,2018-08-10,2018-09-06,WAW,ICN,2653,Air China,13,27,298
4696,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,14,27,299
4697,2018-08-11,2018-09-07,WAW,ICN,3270,LOT,9,27,299
4698,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,15,27,299
4699,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,14,27,299
4700,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,17,27,299
4701,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,15,27,299
4702,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,14,27,299
4703,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,19,27,299
4704,2018-08-11,2018-09-07,WAW,ICN,2653,Air China,17,27,299
4705,2018-08-12,2018-09-08,WAW,ICN,2280,Turkish Airlines,14,27,300
4706,2018-08-12,2018-09-08,WAW,ICN,3188,Aeroflot,15,27,300
4707,2018-08-12,2018-09-08,WAW,ICN,2280,Turkish Airlines,14,27,300
4708,2018-08-12,2018-09-08,WAW,ICN,2280,Turkish Airlines,19,27,300
4709,2018-08-12,2018-09-08,WAW,ICN,2280,Turkish Airlines,19,27,300
4710,2018-08-12,2018-09-08,WAW,ICN,2583,Turkish Airlines,16,27,300
4711,2018-08-12,2018-09-08,WAW,ICN,2583,Turkish Airlines,16,27,300
4712,2018-08-12,2018-09-08,WAW,ICN,2583,Turkish Airlines,14,27,300
4713,2018-08-12,2018-09-08,WAW,ICN,2583,Turkish Airlines,21,27,300
4714,2018-08-13,2018-09-09,WAW,ICN,2197,Turkish Airlines,19,27,301
4715,2018-08-13,2018-09-09,WAW,ICN,3096,LOT,9,27,301
4716,2018-08-13,2018-09-09,WAW,ICN,2676,Air China,17,27,301
4717,2018-08-13,2018-09-09,WAW,ICN,2680,Air China,14,27,301
4718,2018-08-13,2018-09-09,WAW,ICN,2708,Turkish Airlines,19,27,301
4719,2018-08-13,2018-09-09,WAW,ICN,2728,Air China,14,27,301
4720,2018-08-13,2018-09-09,WAW,ICN,2728,Air China,14,27,301
4721,2018-08-13,2018-09-09,WAW,ICN,2728,Air China,14,27,301
4722,2018-08-13,2018-09-09,WAW,ICN,2728,Air China,17,27,301
4723,2018-08-14,2018-09-10,WAW,ICN,2907,Turkish Airlines,21,27,302
4724,2018-08-14,2018-09-10,WAW,ICN,3149,Lufthansa,13,27,302
4725,2018-08-14,2018-09-10,WAW,ICN,3914,Finnair,12,27,302
4726,2018-08-14,2018-09-10,WAW,ICN,2907,Turkish Airlines,21,27,302
4727,2018-08-14,2018-09-10,WAW,ICN,3013,Lufthansa,13,27,302
4728,2018-08-14,2018-09-10,WAW,ICN,3013,Lufthansa,13,27,302
4729,2018-08-14,2018-09-10,WAW,ICN,3013,Lufthansa,20,27,302
4730,2018-08-14,2018-09-10,WAW,ICN,3013,Lufthansa,20,27,302
4731,2018-08-14,2018-09-10,WAW,ICN,3022,Lufthansa,13,27,302
4732,2018-08-14,2018-09-10,WAW,ICN,3022,Lufthansa,20,27,302
4733,2018-08-15,2018-09-11,WAW,ICN,2270,Turkish Airlines,19,27,303
4734,2018-08-15,2018-09-11,WAW,ICN,2508,KLM,14,27,303
4735,2018-08-15,2018-09-11,WAW,ICN,2967,LOT,9,27,303
4736,2018-08-15,2018-09-11,WAW,ICN,2508,KLM,14,27,303
4737,2018-08-15,2018-09-11,WAW,ICN,2508,KLM,19,27,303
4738,2018-08-15,2018-09-11,WAW,ICN,2508,KLM,19,27,303
4739,2018-08-15,2018-09-11,WAW,ICN,2526,KLM,14,27,303
4740,2018-08-15,2018-09-11,WAW,ICN,2526,KLM,14,27,303
4741,2018-08-15,2018-09-11,WAW,ICN,2526,KLM,19,27,303
4742,2018-08-15,2018-09-11,WAW,ICN,2526,KLM,19,27,303
4743,2018-08-01,2018-08-29,WAW,ICN,2975,Air France,25,28,289
4744,2018-08-01,2018-08-29,WAW,ICN,2980,Air France,19,28,289
4745,2018-08-02,2018-08-30,WAW,ICN,2270,Turkish Airlines,14,28,290
4746,2018-08-02,2018-08-30,WAW,ICN,2967,LOT,9,28,290
4747,2018-08-02,2018-08-30,WAW,ICN,2270,Turkish Airlines,19,28,290
4748,2018-08-02,2018-08-30,WAW,ICN,2589,Turkish Airlines,16,28,290
4749,2018-08-02,2018-08-30,WAW,ICN,2589,Turkish Airlines,14,28,290
4750,2018-08-02,2018-08-30,WAW,ICN,2589,Turkish Airlines,21,28,290
4751,2018-08-02,2018-08-30,WAW,ICN,2589,Turkish Airlines,19,28,290
4752,2018-08-02,2018-08-30,WAW,ICN,2815,Lufthansa,16,28,290
4753,2018-08-02,2018-08-30,WAW,ICN,2824,Lufthansa,16,28,290
4754,2018-08-02,2018-08-30,WAW,ICN,2824,Lufthansa,20,28,290
4755,2018-08-03,2018-08-31,WAW,ICN,2674,Turkish Airlines,14,28,291
4756,2018-08-03,2018-08-31,WAW,ICN,3192,LOT,9,28,291
4757,2018-08-03,2018-08-31,WAW,ICN,2674,Turkish Airlines,14,28,291
4758,2018-08-03,2018-08-31,WAW,ICN,2674,Turkish Airlines,19,28,291
4759,2018-08-03,2018-08-31,WAW,ICN,2674,Turkish Airlines,19,28,291
4760,2018-08-03,2018-08-31,WAW,ICN,2728,Air China,13,28,291
4761,2018-08-03,2018-08-31,WAW,ICN,2728,Air China,14,28,291
4762,2018-08-03,2018-08-31,WAW,ICN,2728,Air China,13,28,291
4763,2018-08-03,2018-08-31,WAW,ICN,2728,Air China,14,28,291
4764,2018-08-03,2018-08-31,WAW,ICN,2728,Air China,17,28,291
4765,2018-08-04,2018-09-01,WAW,ICN,2716,Turkish Airlines,16,28,292
4766,2018-08-04,2018-09-01,WAW,ICN,3715,Finnair,12,28,292
4767,2018-08-04,2018-09-01,WAW,ICN,3942,LOT,9,28,292
4768,2018-08-04,2018-09-01,WAW,ICN,2716,Turkish Airlines,16,28,292
4769,2018-08-04,2018-09-01,WAW,ICN,2716,Turkish Airlines,21,28,292
4770,2018-08-04,2018-09-01,WAW,ICN,2716,Turkish Airlines,21,28,292
4771,2018-08-04,2018-09-01,WAW,ICN,3034,Turkish Airlines,16,28,292
4772,2018-08-04,2018-09-01,WAW,ICN,3034,Turkish Airlines,16,28,292
4773,2018-08-04,2018-09-01,WAW,ICN,3034,Turkish Airlines,21,28,292
4774,2018-08-04,2018-09-01,WAW,ICN,3034,Turkish Airlines,21,28,292
4775,2018-08-05,2018-09-02,WAW,ICN,2313,Turkish Airlines,14,28,293
4776,2018-08-05,2018-09-02,WAW,ICN,3178,Finnair,12,28,293
4777,2018-08-05,2018-09-02,WAW,ICN,3389,Korean Air,13,28,293
4778,2018-08-05,2018-09-02,WAW,ICN,2313,Turkish Airlines,19,28,293
4779,2018-08-05,2018-09-02,WAW,ICN,2631,Turkish Airlines,16,28,293
4780,2018-08-05,2018-09-02,WAW,ICN,2631,Turkish Airlines,21,28,293
4781,2018-08-05,2018-09-02,WAW,ICN,2658,Turkish Airlines,14,28,293
4782,2018-08-05,2018-09-02,WAW,ICN,2658,Turkish Airlines,19,28,293
4783,2018-08-05,2018-09-02,WAW,ICN,2976,Turkish Airlines,16,28,293
4784,2018-08-05,2018-09-02,WAW,ICN,2976,Turkish Airlines,21,28,293
4785,2018-08-06,2018-09-03,WAW,ICN,2589,Turkish Airlines,19,28,294
4786,2018-08-06,2018-09-03,WAW,ICN,4026,Lufthansa,13,28,294
4787,2018-08-06,2018-09-03,WAW,ICN,4159,Czech Airlines,14,28,294
4788,2018-08-06,2018-09-03,WAW,ICN,2589,Turkish Airlines,19,28,294
4789,2018-08-06,2018-09-03,WAW,ICN,2756,Air France,28,28,294
4790,2018-08-06,2018-09-03,WAW,ICN,2756,Air France,28,28,294
4791,2018-08-06,2018-09-03,WAW,ICN,2855,Air France,28,28,294
4792,2018-08-06,2018-09-03,WAW,ICN,2855,Air France,28,28,294
4793,2018-08-06,2018-09-03,WAW,ICN,2855,Air France,28,28,294
4794,2018-08-06,2018-09-03,WAW,ICN,2855,Air France,28,28,294
4795,2018-08-07,2018-09-04,WAW,ICN,2589,Turkish Airlines,21,28,295
4796,2018-08-07,2018-09-04,WAW,ICN,3149,Lufthansa,13,28,295
4797,2018-08-07,2018-09-04,WAW,ICN,3389,Korean Air,13,28,295
4798,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4799,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4800,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4801,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4802,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4803,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4804,2018-08-07,2018-09-04,WAW,ICN,2827,Air France,36,28,295
4805,2018-08-08,2018-09-05,WAW,ICN,2270,Turkish Airlines,19,28,296
4806,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,14,28,296
4807,2018-08-08,2018-09-05,WAW,ICN,3048,Lufthansa,13,28,296
4808,2018-08-08,2018-09-05,WAW,ICN,2589,Turkish Airlines,19,28,296
4809,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,14,28,296
4810,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,19,28,296
4811,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,19,28,296
4812,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,25,28,296
4813,2018-08-08,2018-09-05,WAW,ICN,2655,KLM,25,28,296
4814,2018-08-08,2018-09-05,WAW,ICN,2674,KLM,14,28,296
4815,2018-08-09,2018-09-06,WAW,ICN,2178,Turkish Airlines,19,28,297
4816,2018-08-09,2018-09-06,WAW,ICN,3329,KLM,14,28,297
4817,2018-08-09,2018-09-06,WAW,ICN,3849,Czech Airlines,13,28,297
4818,2018-08-09,2018-09-06,WAW,ICN,2178,Turkish Airlines,19,28,297
4819,2018-08-09,2018-09-06,WAW,ICN,2178,Turkish Airlines,19,28,297
4820,2018-08-09,2018-09-06,WAW,ICN,2178,Turkish Airlines,19,28,297
4821,2018-08-09,2018-09-06,WAW,ICN,2221,Turkish Airlines,14,28,297
4822,2018-08-09,2018-09-06,WAW,ICN,2476,Air France,28,28,297
4823,2018-08-09,2018-09-06,WAW,ICN,2483,Turkish Airlines,21,28,297
4824,2018-08-09,2018-09-06,WAW,ICN,2483,Turkish Airlines,19,28,297
4825,2018-08-10,2018-09-07,WAW,ICN,2674,Turkish Airlines,14,28,298
4826,2018-08-10,2018-09-07,WAW,ICN,3067,LOT,9,28,298
4827,2018-08-10,2018-09-07,WAW,ICN,2674,Turkish Airlines,14,28,298
4828,2018-08-10,2018-09-07,WAW,ICN,2674,Turkish Airlines,19,28,298
4829,2018-08-10,2018-09-07,WAW,ICN,2674,Turkish Airlines,19,28,298
4830,2018-08-10,2018-09-07,WAW,ICN,2728,Air China,13,28,298
4831,2018-08-10,2018-09-07,WAW,ICN,2728,Air China,14,28,298
4832,2018-08-10,2018-09-07,WAW,ICN,2728,Air China,17,28,298
4833,2018-08-10,2018-09-07,WAW,ICN,2728,Air China,19,28,298
4834,2018-08-10,2018-09-07,WAW,ICN,2992,Turkish Airlines,16,28,298
4835,2018-08-11,2018-09-08,WAW,ICN,2604,Turkish Airlines,16,28,299
4836,2018-08-11,2018-09-08,WAW,ICN,3240,LOT,9,28,299
4837,2018-08-11,2018-09-08,WAW,ICN,3045,Korean Air,12,28,299
4838,2018-08-12,2018-09-09,WAW,ICN,2313,Turkish Airlines,14,28,300
4839,2018-08-12,2018-09-09,WAW,ICN,3444,Finnair,12,28,300
4840,2018-08-12,2018-09-09,WAW,ICN,3524,Korean Air,13,28,300
4841,2018-08-12,2018-09-09,WAW,ICN,2313,Turkish Airlines,19,28,300
4842,2018-08-12,2018-09-09,WAW,ICN,2631,Turkish Airlines,16,28,300
4843,2018-08-12,2018-09-09,WAW,ICN,2631,Turkish Airlines,21,28,300
4844,2018-08-12,2018-09-09,WAW,ICN,2658,Turkish Airlines,14,28,300
4845,2018-08-12,2018-09-09,WAW,ICN,2658,Turkish Airlines,19,28,300
4846,2018-08-12,2018-09-09,WAW,ICN,2976,Turkish Airlines,16,28,300
4847,2018-08-12,2018-09-09,WAW,ICN,2976,Turkish Airlines,21,28,300
4848,2018-08-13,2018-09-10,WAW,ICN,2542,Turkish Airlines,19,28,301
4849,2018-08-13,2018-09-10,WAW,ICN,3188,Aeroflot,15,28,301
4850,2018-08-13,2018-09-10,WAW,ICN,2542,Turkish Airlines,19,28,301
4851,2018-08-13,2018-09-10,WAW,ICN,2917,Lufthansa,33,28,301
4852,2018-08-13,2018-09-10,WAW,ICN,2917,Lufthansa,33,28,301
4853,2018-08-13,2018-09-10,WAW,ICN,2917,Lufthansa,33,28,301
4854,2018-08-13,2018-09-10,WAW,ICN,2940,Lufthansa,33,28,301
